,V1/V12_Voltage_0-Vmax
2021-02-18 16:00:00,407.0
2021-02-18 15:59:00,407.0
2021-02-18 15:58:00,407.0
2021-02-18 15:57:00,407.0
2021-02-18 15:56:00,407.0
2021-02-18 15:55:00,407.0
2021-02-18 15:54:00,407.0
2021-02-18 15:53:00,407.0
2021-02-18 15:52:00,407.0
2021-02-18 15:51:00,407.0
2021-02-18 15:50:00,406.0
2021-02-18 15:49:00,405.0
2021-02-18 15:48:00,405.0
2021-02-18 15:47:00,405.0
2021-02-18 15:46:00,405.0
2021-02-18 15:45:00,405.0
2021-02-18 15:44:00,405.0
2021-02-18 15:43:00,405.0
2021-02-18 15:42:00,405.0
2021-02-18 15:41:00,405.0
2021-02-18 15:40:00,405.0
2021-02-18 15:39:00,405.0
2021-02-18 15:38:00,405.0
2021-02-18 15:37:00,405.0
2021-02-18 15:36:00,405.0
2021-02-18 15:35:00,405.0
2021-02-18 15:34:00,405.0
2021-02-18 15:33:00,404.0
2021-02-18 15:32:00,404.0
2021-02-18 15:31:00,404.0
2021-02-18 15:30:00,404.0
2021-02-18 15:29:00,405.0
2021-02-18 15:28:00,404.0
2021-02-18 15:27:00,405.0
2021-02-18 15:26:00,405.0
2021-02-18 15:25:00,404.0
2021-02-18 15:24:00,404.0
2021-02-18 15:23:00,404.0
2021-02-18 15:22:00,404.0
2021-02-18 15:21:00,404.0
2021-02-18 15:20:00,404.0
2021-02-18 15:19:00,404.0
2021-02-18 15:18:00,404.0
2021-02-18 15:17:00,404.0
2021-02-18 15:16:00,405.0
2021-02-18 15:15:00,405.0
2021-02-18 15:14:00,405.0
2021-02-18 15:13:00,405.0
2021-02-18 15:12:00,405.0
2021-02-18 15:11:00,405.0
2021-02-18 15:10:00,406.0
2021-02-18 15:09:00,406.0
2021-02-18 15:08:00,406.0
2021-02-18 15:07:00,405.0
2021-02-18 15:06:00,405.0
2021-02-18 15:05:00,405.0
2021-02-18 15:04:00,406.0
2021-02-18 15:03:00,406.0
2021-02-18 15:02:00,406.0
2021-02-18 15:01:00,405.0
2021-02-18 15:00:00,405.0
