,V1/V12_Voltage_0-Vmax
2021-02-22 05:00:00,407.0
2021-02-22 04:59:00,407.0
2021-02-22 04:58:00,407.0
2021-02-22 04:57:00,407.0
2021-02-22 04:56:00,407.0
2021-02-22 04:55:00,407.0
2021-02-22 04:54:00,407.0
2021-02-22 04:53:00,407.0
2021-02-22 04:52:00,407.0
2021-02-22 04:51:00,408.0
2021-02-22 04:50:00,408.0
2021-02-22 04:49:00,408.0
2021-02-22 04:48:00,407.0
2021-02-22 04:47:00,407.0
2021-02-22 04:46:00,407.0
2021-02-22 04:45:00,407.0
2021-02-22 04:44:00,407.0
2021-02-22 04:43:00,408.0
2021-02-22 04:42:00,409.0
2021-02-22 04:41:00,409.0
2021-02-22 04:40:00,409.0
2021-02-22 04:39:00,409.0
2021-02-22 04:38:00,408.0
2021-02-22 04:37:00,408.0
2021-02-22 04:36:00,408.0
2021-02-22 04:35:00,408.0
2021-02-22 04:34:00,408.0
2021-02-22 04:33:00,409.0
2021-02-22 04:32:00,409.0
2021-02-22 04:31:00,409.0
2021-02-22 04:30:00,409.0
2021-02-22 04:29:00,409.0
2021-02-22 04:28:00,409.0
2021-02-22 04:27:00,408.0
2021-02-22 04:26:00,409.0
2021-02-22 04:25:00,409.0
2021-02-22 04:24:00,409.0
2021-02-22 04:23:00,409.0
2021-02-22 04:22:00,409.0
2021-02-22 04:21:00,409.0
2021-02-22 04:20:00,409.0
2021-02-22 04:19:00,409.0
2021-02-22 04:18:00,409.0
2021-02-22 04:17:00,409.0
2021-02-22 04:16:00,409.0
2021-02-22 04:15:00,409.0
2021-02-22 04:14:00,409.0
2021-02-22 04:13:00,409.0
2021-02-22 04:12:00,408.0
2021-02-22 04:11:00,408.0
2021-02-22 04:10:00,409.0
2021-02-22 04:09:00,409.0
2021-02-22 04:08:00,409.0
2021-02-22 04:07:00,409.0
2021-02-22 04:06:00,409.0
2021-02-22 04:05:00,409.0
2021-02-22 04:04:00,409.0
2021-02-22 04:03:00,409.0
2021-02-22 04:02:00,408.0
2021-02-22 04:01:00,409.0
2021-02-22 04:00:00,409.0
