,V1/V12_Voltage_0-Vmax
2021-02-18 18:00:00,403.0
2021-02-18 17:59:00,403.0
2021-02-18 17:58:00,403.0
2021-02-18 17:57:00,403.0
2021-02-18 17:56:00,404.0
2021-02-18 17:55:00,403.0
2021-02-18 17:54:00,404.0
2021-02-18 17:53:00,403.0
2021-02-18 17:52:00,404.0
2021-02-18 17:51:00,403.0
2021-02-18 17:50:00,403.0
2021-02-18 17:49:00,404.0
2021-02-18 17:48:00,404.0
2021-02-18 17:47:00,402.0
2021-02-18 17:46:00,403.0
2021-02-18 17:45:00,403.0
2021-02-18 17:44:00,403.0
2021-02-18 17:43:00,402.0
2021-02-18 17:42:00,402.0
2021-02-18 17:41:00,402.0
2021-02-18 17:40:00,403.0
2021-02-18 17:39:00,403.0
2021-02-18 17:38:00,403.0
2021-02-18 17:37:00,402.0
2021-02-18 17:36:00,403.0
2021-02-18 17:35:00,403.0
2021-02-18 17:34:00,403.0
2021-02-18 17:33:00,403.0
2021-02-18 17:32:00,404.0
2021-02-18 17:31:00,404.0
2021-02-18 17:30:00,405.0
2021-02-18 17:29:00,405.0
2021-02-18 17:28:00,405.0
2021-02-18 17:27:00,405.0
2021-02-18 17:26:00,405.0
2021-02-18 17:25:00,405.0
2021-02-18 17:24:00,405.0
2021-02-18 17:23:00,406.0
2021-02-18 17:22:00,406.0
2021-02-18 17:21:00,406.0
2021-02-18 17:20:00,406.0
2021-02-18 17:19:00,406.0
2021-02-18 17:18:00,406.0
2021-02-18 17:17:00,406.0
2021-02-18 17:16:00,406.0
2021-02-18 17:15:00,406.0
2021-02-18 17:14:00,406.0
2021-02-18 17:13:00,406.0
2021-02-18 17:12:00,406.0
2021-02-18 17:11:00,406.0
2021-02-18 17:10:00,407.0
2021-02-18 17:09:00,407.0
2021-02-18 17:08:00,407.0
2021-02-18 17:07:00,407.0
2021-02-18 17:06:00,407.0
2021-02-18 17:05:00,407.0
2021-02-18 17:04:00,406.0
2021-02-18 17:03:00,406.0
2021-02-18 17:02:00,407.0
2021-02-18 17:01:00,407.0
2021-02-18 17:00:00,407.0
