,V1/V12_Voltage_0-Vmax
2021-02-22 16:00:00,403.0
2021-02-22 15:59:00,403.0
2021-02-22 15:58:00,404.0
2021-02-22 15:57:00,403.0
2021-02-22 15:56:00,403.0
2021-02-22 15:55:00,403.0
2021-02-22 15:54:00,403.0
2021-02-22 15:53:00,404.0
2021-02-22 15:52:00,404.0
2021-02-22 15:51:00,404.0
2021-02-22 15:50:00,404.0
2021-02-22 15:49:00,404.0
2021-02-22 15:48:00,404.0
2021-02-22 15:47:00,404.0
2021-02-22 15:46:00,403.0
2021-02-22 15:45:00,403.0
2021-02-22 15:44:00,403.0
2021-02-22 15:43:00,404.0
2021-02-22 15:42:00,403.0
2021-02-22 15:41:00,403.0
2021-02-22 15:40:00,403.0
2021-02-22 15:39:00,403.0
2021-02-22 15:38:00,403.0
2021-02-22 15:37:00,403.0
2021-02-22 15:36:00,403.0
2021-02-22 15:35:00,403.0
2021-02-22 15:34:00,403.0
2021-02-22 15:33:00,403.0
2021-02-22 15:32:00,403.0
2021-02-22 15:31:00,403.0
2021-02-22 15:30:00,403.0
2021-02-22 15:29:00,403.0
2021-02-22 15:28:00,403.0
2021-02-22 15:27:00,403.0
2021-02-22 15:26:00,403.0
2021-02-22 15:25:00,403.0
2021-02-22 15:24:00,403.0
2021-02-22 15:23:00,402.0
2021-02-22 15:22:00,402.0
2021-02-22 15:21:00,403.0
2021-02-22 15:20:00,403.0
2021-02-22 15:19:00,403.0
2021-02-22 15:18:00,403.0
2021-02-22 15:17:00,403.0
2021-02-22 15:16:00,403.0
2021-02-22 15:15:00,403.0
2021-02-22 15:14:00,403.0
2021-02-22 15:13:00,403.0
2021-02-22 15:12:00,402.0
2021-02-22 15:11:00,402.0
2021-02-22 15:10:00,402.0
2021-02-22 15:09:00,401.0
2021-02-22 15:08:00,401.0
2021-02-22 15:07:00,402.0
2021-02-22 15:06:00,402.0
2021-02-22 15:05:00,402.0
2021-02-22 15:04:00,402.0
2021-02-22 15:03:00,403.0
2021-02-22 15:02:00,402.0
2021-02-22 15:01:00,403.0
2021-02-22 15:00:00,402.0
