,V1/V12_Voltage_0-Vmax
2021-02-18 00:00:00,404.0
2021-02-17 23:59:00,405.0
2021-02-17 23:58:00,405.0
2021-02-17 23:57:00,405.0
2021-02-17 23:56:00,405.0
2021-02-17 23:55:00,405.0
2021-02-17 23:54:00,405.0
2021-02-17 23:53:00,405.0
2021-02-17 23:52:00,405.0
2021-02-17 23:51:00,406.0
2021-02-17 23:50:00,406.0
2021-02-17 23:49:00,406.0
2021-02-17 23:48:00,406.0
2021-02-17 23:47:00,405.0
2021-02-17 23:46:00,405.0
2021-02-17 23:45:00,405.0
2021-02-17 23:44:00,405.0
2021-02-17 23:43:00,405.0
2021-02-17 23:42:00,405.0
2021-02-17 23:41:00,405.0
2021-02-17 23:40:00,405.0
2021-02-17 23:39:00,405.0
2021-02-17 23:38:00,405.0
2021-02-17 23:37:00,405.0
2021-02-17 23:36:00,405.0
2021-02-17 23:35:00,405.0
2021-02-17 23:34:00,405.0
2021-02-17 23:33:00,405.0
2021-02-17 23:32:00,405.0
2021-02-17 23:31:00,405.0
2021-02-17 23:30:00,409.0
2021-02-17 23:29:00,409.0
2021-02-17 23:28:00,409.0
2021-02-17 23:27:00,409.0
2021-02-17 23:26:00,408.0
2021-02-17 23:25:00,408.0
2021-02-17 23:24:00,408.0
2021-02-17 23:23:00,408.0
2021-02-17 23:22:00,408.0
2021-02-17 23:21:00,408.0
2021-02-17 23:20:00,408.0
2021-02-17 23:19:00,408.0
2021-02-17 23:18:00,408.0
2021-02-17 23:17:00,408.0
2021-02-17 23:16:00,408.0
2021-02-17 23:15:00,408.0
2021-02-17 23:14:00,408.0
2021-02-17 23:13:00,407.0
2021-02-17 23:12:00,407.0
2021-02-17 23:11:00,407.0
2021-02-17 23:10:00,407.0
2021-02-17 23:09:00,407.0
2021-02-17 23:08:00,407.0
2021-02-17 23:07:00,407.0
2021-02-17 23:06:00,406.0
2021-02-17 23:05:00,406.0
2021-02-17 23:04:00,406.0
2021-02-17 23:03:00,406.0
2021-02-17 23:02:00,406.0
2021-02-17 23:01:00,405.0
2021-02-17 23:00:00,405.0
