,V1/V12_Voltage_0-Vmax
2021-02-19 02:00:00,408.0
2021-02-19 01:59:00,409.0
2021-02-19 01:58:00,409.0
2021-02-19 01:57:00,409.0
2021-02-19 01:56:00,407.0
2021-02-19 01:55:00,407.0
2021-02-19 01:54:00,407.0
2021-02-19 01:53:00,407.0
2021-02-19 01:52:00,407.0
2021-02-19 01:51:00,407.0
2021-02-19 01:50:00,408.0
2021-02-19 01:49:00,408.0
2021-02-19 01:48:00,408.0
2021-02-19 01:47:00,408.0
2021-02-19 01:46:00,407.0
2021-02-19 01:45:00,407.0
2021-02-19 01:44:00,407.0
2021-02-19 01:43:00,407.0
2021-02-19 01:42:00,406.0
2021-02-19 01:41:00,406.0
2021-02-19 01:40:00,406.0
2021-02-19 01:39:00,407.0
2021-02-19 01:38:00,407.0
2021-02-19 01:37:00,406.0
2021-02-19 01:36:00,407.0
2021-02-19 01:35:00,407.0
2021-02-19 01:34:00,407.0
2021-02-19 01:33:00,407.0
2021-02-19 01:32:00,407.0
2021-02-19 01:31:00,406.0
2021-02-19 01:30:00,406.0
2021-02-19 01:29:00,407.0
2021-02-19 01:28:00,406.0
2021-02-19 01:27:00,406.0
2021-02-19 01:26:00,406.0
2021-02-19 01:25:00,406.0
2021-02-19 01:24:00,406.0
2021-02-19 01:23:00,406.0
2021-02-19 01:22:00,406.0
2021-02-19 01:21:00,406.0
2021-02-19 01:20:00,406.0
2021-02-19 01:19:00,406.0
2021-02-19 01:18:00,406.0
2021-02-19 01:17:00,406.0
2021-02-19 01:16:00,406.0
2021-02-19 01:15:00,406.0
2021-02-19 01:14:00,406.0
2021-02-19 01:13:00,406.0
2021-02-19 01:12:00,405.0
2021-02-19 01:11:00,405.0
2021-02-19 01:10:00,406.0
2021-02-19 01:09:00,405.0
2021-02-19 01:08:00,405.0
2021-02-19 01:07:00,405.0
2021-02-19 01:06:00,405.0
2021-02-19 01:05:00,405.0
2021-02-19 01:04:00,405.0
2021-02-19 01:03:00,405.0
2021-02-19 01:02:00,404.0
2021-02-19 01:01:00,404.0
2021-02-19 01:00:00,404.0
