,V1/V12_Voltage_0-Vmax
2021-02-18 11:00:00,401.0
2021-02-18 10:59:00,402.0
2021-02-18 10:58:00,402.0
2021-02-18 10:57:00,402.0
2021-02-18 10:56:00,402.0
2021-02-18 10:55:00,402.0
2021-02-18 10:54:00,402.0
2021-02-18 10:53:00,402.0
2021-02-18 10:52:00,402.0
2021-02-18 10:51:00,402.0
2021-02-18 10:50:00,402.0
2021-02-18 10:49:00,402.0
2021-02-18 10:48:00,402.0
2021-02-18 10:47:00,401.0
2021-02-18 10:46:00,401.0
2021-02-18 10:45:00,401.0
2021-02-18 10:44:00,402.0
2021-02-18 10:43:00,401.0
2021-02-18 10:42:00,401.0
2021-02-18 10:41:00,401.0
2021-02-18 10:40:00,401.0
2021-02-18 10:39:00,401.0
2021-02-18 10:38:00,402.0
2021-02-18 10:37:00,402.0
2021-02-18 10:36:00,401.0
2021-02-18 10:35:00,401.0
2021-02-18 10:34:00,401.0
2021-02-18 10:33:00,401.0
2021-02-18 10:32:00,402.0
2021-02-18 10:31:00,402.0
2021-02-18 10:30:00,402.0
2021-02-18 10:29:00,402.0
2021-02-18 10:28:00,402.0
2021-02-18 10:27:00,402.0
2021-02-18 10:26:00,402.0
2021-02-18 10:25:00,402.0
2021-02-18 10:24:00,402.0
2021-02-18 10:23:00,402.0
2021-02-18 10:22:00,403.0
2021-02-18 10:21:00,402.0
2021-02-18 10:20:00,402.0
2021-02-18 10:19:00,402.0
2021-02-18 10:18:00,402.0
2021-02-18 10:17:00,402.0
2021-02-18 10:16:00,402.0
2021-02-18 10:15:00,402.0
2021-02-18 10:14:00,402.0
2021-02-18 10:13:00,402.0
2021-02-18 10:12:00,402.0
2021-02-18 10:11:00,402.0
2021-02-18 10:10:00,402.0
2021-02-18 10:09:00,403.0
2021-02-18 10:08:00,403.0
2021-02-18 10:07:00,402.0
2021-02-18 10:06:00,403.0
2021-02-18 10:05:00,403.0
2021-02-18 10:04:00,403.0
2021-02-18 10:03:00,402.0
2021-02-18 10:02:00,403.0
2021-02-18 10:01:00,403.0
2021-02-18 10:00:00,403.0
