,V1/V12_Voltage_0-Vmax
2021-02-16 18:00:00,405.0
2021-02-16 17:59:00,405.0
2021-02-16 17:58:00,405.0
2021-02-16 17:57:00,405.0
2021-02-16 17:56:00,405.0
2021-02-16 17:55:00,405.0
2021-02-16 17:54:00,404.0
2021-02-16 17:53:00,404.0
2021-02-16 17:52:00,404.0
2021-02-16 17:51:00,404.0
2021-02-16 17:50:00,404.0
2021-02-16 17:49:00,404.0
2021-02-16 17:48:00,404.0
2021-02-16 17:47:00,404.0
2021-02-16 17:46:00,404.0
2021-02-16 17:45:00,404.0
2021-02-16 17:44:00,404.0
2021-02-16 17:43:00,404.0
2021-02-16 17:42:00,404.0
2021-02-16 17:41:00,402.0
2021-02-16 17:40:00,402.0
2021-02-16 17:39:00,402.0
2021-02-16 17:38:00,402.0
2021-02-16 17:37:00,402.0
2021-02-16 17:36:00,403.0
2021-02-16 17:35:00,402.0
2021-02-16 17:34:00,402.0
2021-02-16 17:33:00,402.0
2021-02-16 17:32:00,402.0
2021-02-16 17:31:00,403.0
2021-02-16 17:30:00,403.0
2021-02-16 17:29:00,403.0
2021-02-16 17:28:00,402.0
2021-02-16 17:27:00,403.0
2021-02-16 17:26:00,403.0
2021-02-16 17:25:00,403.0
2021-02-16 17:24:00,403.0
2021-02-16 17:23:00,403.0
2021-02-16 17:22:00,403.0
2021-02-16 17:21:00,404.0
2021-02-16 17:20:00,403.0
2021-02-16 17:19:00,403.0
2021-02-16 17:18:00,403.0
2021-02-16 17:17:00,403.0
2021-02-16 17:16:00,404.0
2021-02-16 17:15:00,403.0
2021-02-16 17:14:00,404.0
2021-02-16 17:13:00,404.0
2021-02-16 17:12:00,404.0
2021-02-16 17:11:00,403.0
2021-02-16 17:10:00,404.0
2021-02-16 17:09:00,404.0
2021-02-16 17:08:00,404.0
2021-02-16 17:07:00,404.0
2021-02-16 17:06:00,404.0
2021-02-16 17:05:00,404.0
2021-02-16 17:04:00,404.0
2021-02-16 17:03:00,404.0
2021-02-16 17:02:00,404.0
2021-02-16 17:01:00,404.0
2021-02-16 17:00:00,404.0
