,V1/V12_Voltage_0-Vmax
2021-02-19 19:00:00,407.0
2021-02-19 18:59:00,407.0
2021-02-19 18:58:00,407.0
2021-02-19 18:57:00,407.0
2021-02-19 18:56:00,407.0
2021-02-19 18:55:00,407.0
2021-02-19 18:54:00,407.0
2021-02-19 18:53:00,407.0
2021-02-19 18:52:00,407.0
2021-02-19 18:51:00,407.0
2021-02-19 18:50:00,406.0
2021-02-19 18:49:00,406.0
2021-02-19 18:48:00,406.0
2021-02-19 18:47:00,406.0
2021-02-19 18:46:00,406.0
2021-02-19 18:45:00,405.0
2021-02-19 18:44:00,405.0
2021-02-19 18:43:00,406.0
2021-02-19 18:42:00,405.0
2021-02-19 18:41:00,405.0
2021-02-19 18:40:00,406.0
2021-02-19 18:39:00,406.0
2021-02-19 18:38:00,406.0
2021-02-19 18:37:00,405.0
2021-02-19 18:36:00,405.0
2021-02-19 18:35:00,405.0
2021-02-19 18:34:00,405.0
2021-02-19 18:33:00,405.0
2021-02-19 18:32:00,405.0
2021-02-19 18:31:00,406.0
2021-02-19 18:30:00,406.0
2021-02-19 18:29:00,405.0
2021-02-19 18:28:00,404.0
2021-02-19 18:27:00,404.0
2021-02-19 18:26:00,404.0
2021-02-19 18:25:00,404.0
2021-02-19 18:24:00,405.0
2021-02-19 18:23:00,404.0
2021-02-19 18:22:00,405.0
2021-02-19 18:21:00,404.0
2021-02-19 18:20:00,404.0
2021-02-19 18:19:00,404.0
2021-02-19 18:18:00,405.0
2021-02-19 18:17:00,405.0
2021-02-19 18:16:00,405.0
2021-02-19 18:15:00,405.0
2021-02-19 18:14:00,405.0
2021-02-19 18:13:00,405.0
2021-02-19 18:12:00,405.0
2021-02-19 18:11:00,405.0
2021-02-19 18:10:00,404.0
2021-02-19 18:09:00,405.0
2021-02-19 18:08:00,405.0
2021-02-19 18:07:00,405.0
2021-02-19 18:06:00,404.0
2021-02-19 18:05:00,405.0
2021-02-19 18:04:00,405.0
2021-02-19 18:03:00,405.0
2021-02-19 18:02:00,405.0
2021-02-19 18:01:00,405.0
2021-02-19 18:00:00,406.0
