,V1/V12_Voltage_0-Vmax
2021-02-22 09:00:00,401.0
2021-02-22 08:59:00,402.0
2021-02-22 08:58:00,402.0
2021-02-22 08:57:00,402.0
2021-02-22 08:56:00,401.0
2021-02-22 08:55:00,401.0
2021-02-22 08:54:00,401.0
2021-02-22 08:53:00,402.0
2021-02-22 08:52:00,401.0
2021-02-22 08:51:00,401.0
2021-02-22 08:50:00,402.0
2021-02-22 08:49:00,401.0
2021-02-22 08:48:00,401.0
2021-02-22 08:47:00,402.0
2021-02-22 08:46:00,402.0
2021-02-22 08:45:00,402.0
2021-02-22 08:44:00,402.0
2021-02-22 08:43:00,402.0
2021-02-22 08:42:00,402.0
2021-02-22 08:41:00,402.0
2021-02-22 08:40:00,402.0
2021-02-22 08:39:00,403.0
2021-02-22 08:38:00,403.0
2021-02-22 08:37:00,402.0
2021-02-22 08:36:00,403.0
2021-02-22 08:35:00,403.0
2021-02-22 08:34:00,402.0
2021-02-22 08:33:00,402.0
2021-02-22 08:32:00,402.0
2021-02-22 08:31:00,402.0
2021-02-22 08:30:00,402.0
2021-02-22 08:29:00,402.0
2021-02-22 08:28:00,402.0
2021-02-22 08:27:00,402.0
2021-02-22 08:26:00,402.0
2021-02-22 08:25:00,401.0
2021-02-22 08:24:00,402.0
2021-02-22 08:23:00,402.0
2021-02-22 08:22:00,402.0
2021-02-22 08:21:00,402.0
2021-02-22 08:20:00,402.0
2021-02-22 08:19:00,402.0
2021-02-22 08:18:00,402.0
2021-02-22 08:17:00,402.0
2021-02-22 08:16:00,402.0
2021-02-22 08:15:00,402.0
2021-02-22 08:14:00,402.0
2021-02-22 08:13:00,402.0
2021-02-22 08:12:00,402.0
2021-02-22 08:11:00,403.0
2021-02-22 08:10:00,403.0
2021-02-22 08:09:00,403.0
2021-02-22 08:08:00,403.0
2021-02-22 08:07:00,403.0
2021-02-22 08:06:00,403.0
2021-02-22 08:05:00,403.0
2021-02-22 08:04:00,403.0
2021-02-22 08:03:00,404.0
2021-02-22 08:02:00,404.0
2021-02-22 08:01:00,404.0
2021-02-22 08:00:00,403.0
