,V1/V12_Voltage_0-Vmax
2021-02-23 07:00:00,402.0
2021-02-23 06:59:00,402.0
2021-02-23 06:58:00,402.0
2021-02-23 06:57:00,402.0
2021-02-23 06:56:00,402.0
2021-02-23 06:55:00,402.0
2021-02-23 06:54:00,403.0
2021-02-23 06:53:00,403.0
2021-02-23 06:52:00,403.0
2021-02-23 06:51:00,403.0
2021-02-23 06:50:00,403.0
2021-02-23 06:49:00,404.0
2021-02-23 06:48:00,403.0
2021-02-23 06:47:00,403.0
2021-02-23 06:46:00,404.0
2021-02-23 06:45:00,404.0
2021-02-23 06:44:00,404.0
2021-02-23 06:43:00,405.0
2021-02-23 06:42:00,404.0
2021-02-23 06:41:00,404.0
2021-02-23 06:40:00,404.0
2021-02-23 06:39:00,404.0
2021-02-23 06:38:00,404.0
2021-02-23 06:37:00,404.0
2021-02-23 06:36:00,404.0
2021-02-23 06:35:00,404.0
2021-02-23 06:34:00,404.0
2021-02-23 06:33:00,404.0
2021-02-23 06:32:00,404.0
2021-02-23 06:31:00,404.0
2021-02-23 06:30:00,404.0
2021-02-23 06:29:00,404.0
2021-02-23 06:28:00,404.0
2021-02-23 06:27:00,404.0
2021-02-23 06:26:00,404.0
2021-02-23 06:25:00,405.0
2021-02-23 06:24:00,404.0
2021-02-23 06:23:00,404.0
2021-02-23 06:22:00,404.0
2021-02-23 06:21:00,404.0
2021-02-23 06:20:00,404.0
2021-02-23 06:19:00,405.0
2021-02-23 06:18:00,405.0
2021-02-23 06:17:00,405.0
2021-02-23 06:16:00,405.0
2021-02-23 06:15:00,405.0
2021-02-23 06:14:00,405.0
2021-02-23 06:13:00,405.0
2021-02-23 06:12:00,405.0
2021-02-23 06:11:00,405.0
2021-02-23 06:10:00,405.0
2021-02-23 06:09:00,405.0
2021-02-23 06:08:00,405.0
2021-02-23 06:07:00,405.0
2021-02-23 06:06:00,406.0
2021-02-23 06:05:00,406.0
2021-02-23 06:04:00,406.0
2021-02-23 06:03:00,407.0
2021-02-23 06:02:00,407.0
2021-02-23 06:01:00,407.0
2021-02-23 06:00:00,407.0
