,Modem,Modem,i3,i2,i1,v3,v2,v1,Power_factor_L3,Power_factor_L2,Power_factor_L1,kVA_L3_0-Pmax,kVA_L2_0-Pmax,kVA_L1_0-Pmax,kvar_L3_,kvar_L2_,kvar_L1_,kW_L3_,kW_L2_,kW_L1_,I3_Current_0-Imax,I2_Current_0-Imax,I1_Current_0-Imax,V3/V31_Voltage_0-Vmax,V2/V23_Voltage_0-Vmax,V1/V12_Voltage_0-Vmax,Harmonic_H40,Harmonic_H39,Harmonic_H38,Harmonic_H37,Harmonic_H36,Harmonic_H35,Harmonic_H34,Harmonic_H33,Harmonic_H32,Harmonic_H31,Harmonic_H30,Harmonic_H29,Harmonic_H28,Harmonic_H27,Harmonic_H26,Harmonic_H25,Harmonic_H24,Harmonic_H23,Harmonic_H22,Harmonic_H21,Harmonic_H20,Harmonic_H19,Harmonic_H18,Harmonic_H17,Harmonic_H16,Harmonic_H15,Harmonic_H14,Harmonic_H13,Harmonic_H12,Harmonic_H11,Harmonic_H10,Harmonic_H09,Harmonic_H08,Harmonic_H07,Harmonic_H06,Harmonic_H05,Harmonic_H04,Harmonic_H03,Harmonic_H02,Harmonic_H01,Harmonic_H40,Harmonic_H39,Harmonic_H38,Harmonic_H37,Harmonic_H36,Harmonic_H35,Harmonic_H34,Harmonic_H33,Harmonic_H32,Harmonic_H31,Harmonic_H30,Harmonic_H29,Harmonic_H28,Harmonic_H27,Harmonic_H26,Harmonic_H25,Harmonic_H24,Harmonic_H23,Harmonic_H22,Harmonic_H21,Harmonic_H20,Harmonic_H19,Harmonic_H18,Harmonic_H17,Harmonic_H16,Harmonic_H15,Harmonic_H14,Harmonic_H13,Harmonic_H12,Harmonic_H11,Harmonic_H10,Harmonic_H09,Harmonic_H08,Harmonic_H07,Harmonic_H06,Harmonic_H05,Harmonic_H04,Harmonic_H03,Harmonic_H02,Harmonic_H01,Harmonic_H40 I1,Harmonic_H39 I1,Harmonic_H38 I1,Harmonic_H37 I1,Harmonic_H36 I1,Harmonic_H35 I1,Harmonic_H34 I1,Harmonic_H33 I1,Harmonic_H32 I1,Harmonic_H31 I1,Harmonic_H30 I1,Harmonic_H29 I1,Harmonic_H28 I1,Harmonic_H27 I1,Harmonic_H26 I1,Harmonic_H25 I1,Harmonic_H24 I1,Harmonic_H23 I1,Harmonic_H22 I1,Harmonic_H21 I1,Harmonic_H20 I1,Harmonic_H19 I1,Harmonic_H18 I1,Harmonic_H17 I1,Harmonic_H16 I1,Harmonic_H15 I1,Harmonic_H14 I1,Harmonic_H13 I1,Harmonic_H12 I1,Harmonic_H11 I1,Harmonic_H10 I1,Harmonic_H09 I1,Harmonic_H08 I1,Harmonic_H07 I1,Harmonic_H06 I1,Harmonic_H05 I1,Harmonic_H04 I1,Harmonic_H03 I1,Harmonic_H02 I1,Harmonic_H01 I1,Harmonic_H40 V3/V31 ,Harmonic_H39 V3/V31 ,Harmonic_H38 V3/V31 ,Harmonic_H37 V3/V31 ,Harmonic_H36 V3/V31 ,Harmonic_H35 V3/V31 ,Harmonic_H34 V3/V31 ,Harmonic_H33 V3/V31 ,Harmonic_H32 V3/V31 ,Harmonic_H31 V3/V31 ,Harmonic_H30 V3/V31 ,Harmonic_H29 V3/V31 ,Harmonic_H28 V3/V31 ,Harmonic_H27 V3/V31 ,Harmonic_H26 V3/V31 ,Harmonic_H25 V3/V31 ,Harmonic_H24 V3/V31 ,Harmonic_H23 V3/V31 ,Harmonic_H22 V3/V31 ,Harmonic_H21 V3/V31 ,Harmonic_H20 V3/V31 ,Harmonic_H19 V3/V31 ,Harmonic_H18 V3/V31 ,Harmonic_H17 V3/V31 ,Harmonic_H16 V3/V31 ,Harmonic_H15 V3/V31 ,Harmonic_H14 V3/V31 ,Harmonic_H13 V3/V31 ,Harmonic_H12 V3/V31 ,Harmonic_H11 V3/V31 ,Harmonic_H10 V3/V31 ,Harmonic_H09 V3/V31 ,Harmonic_H08 V3/V31 ,Harmonic_H07 V3/V31 ,Harmonic_H06 V3/V31 ,Harmonic_H05 V3/V31 ,Harmonic_H04 V3/V31 ,Harmonic_H03 V3/V31 ,Harmonic_H02 V3/V31 ,Harmonic_H01 V3/V31 ,Harmonic_H40 V2/V23 ,Harmonic_H39 V2/V23 ,Harmonic_H38 V2/V23 ,Harmonic_H37 V2/V23 ,Harmonic_H36 V2/V23 ,Harmonic_H35 V2/V23 ,Harmonic_H34 V2/V23 ,Harmonic_H33 V2/V23 ,Harmonic_H32 V2/V23 ,Harmonic_H31 V2/V23 ,Harmonic_H30 V2/V23 ,Harmonic_H29 V2/V23 ,Harmonic_H28 V2/V23 ,Harmonic_H27 V2/V23 ,Harmonic_H26 V2/V23 ,Harmonic_H25 V2/V23 ,Harmonic_H24 V2/V23 ,Harmonic_H23 V2/V23 ,Harmonic_H22 V2/V23 ,Harmonic_H21 V2/V23 ,Harmonic_H20 V2/V23 ,Harmonic_H19 V2/V23 ,Harmonic_H18 V2/V23 ,Harmonic_H17 V2/V23 ,Harmonic_H16 V2/V23 ,Harmonic_H15 V2/V23 ,Harmonic_H14 V2/V23 ,Harmonic_H13 V2/V23 ,Harmonic_H12 V2/V23 ,Harmonic_H11 V2/V23 ,Harmonic_H10 V2/V23 ,Harmonic_H09 V2/V23 ,Harmonic_H08 V2/V23 ,Harmonic_H07 V2/V23 ,Harmonic_H06 V2/V23 ,Harmonic_H05 V2/V23 ,Harmonic_H04 V2/V23 ,Harmonic_H03 V2/V23 ,Harmonic_H02 V2/V23 ,Harmonic_H01 V2/V23 ,Harmonic_H40_V1/V13,Harmonic_H39_V1/V12 ,Harmonic_H38_V1/V12 ,Harmonic_H37_V1/V12 ,Harmonic_H36_V1/V12 ,Harmonic_H35_V1/V12 ,Harmonic_H34_V1/V12 ,Harmonic_H33_V1/V12 ,Harmonic_H32_V1/V12 ,Harmonic_H31_V1/V12 ,Harmonic_H30_V1/V12 ,Harmonic_H29_V1/V12 ,Harmonic_H28_V1/V12 ,Harmonic_H27_V1/V12 ,Harmonic_H26_V1/V12 ,Harmonic_H25_V1/V12 ,Harmonic_H24_V1/V12 ,Harmonic_H23_V1/V12 ,Harmonic_H22_V1/V12 ,Harmonic_H21_V1/V12 ,Harmonic_H20_V1/V12 ,Harmonic_H19_V1/V12 ,Harmonic_H18_V1/V12 ,Harmonic_H17_V1/V12 ,Harmonic_H16_V1/V12 ,Harmonic_H15_V1/V12 ,Harmonic_H14_V1/V12 ,Harmonic_H13_V1/V12 ,Harmonic_H12_V1/V12 ,Harmonic_H11_V1/V12 ,Harmonic_H10_V1/V12 ,Harmonic_H09_V1/V12 ,Harmonic_H08_V1/V12 ,Harmonic_H07_V1/V12 ,Harmonic_H06_V1/V12 ,Harmonic_H05_V1/V12 ,Harmonic_H04_V1/V12 ,Harmonic_H03_V1/V12 ,Harmonic_H02_V1/V12 ,Harmonic_H01_V1/V12 ,Not_used_UINT32,kvar_export_predicted,kW_export_predicted,kvar_export_accumulated,kW_export_accumulated,kvar_export_sliding,kW_export_sliding,kVA_sliding_window,kvar_import_sliding,kW_import_sliding,kVA_block_demand,kvar_import_block,kW_import_block,I3_Ampere_demand,I2_Ampere_demand,I1_Ampere_demand,V3/V31_Volt_demand,V2/V23_Volt_demand,V1/V12_Volt_demand,Current_unbalance_0-3000,Voltage_unbalance_0-3000,Frequency_0-Fmax_×0.01Hz,In_(neutral)_Current,Not_used_UINT32,V31_Voltage_0-Vmax,V23_Voltage_0-Vmax,V12_Voltage_0-Vmax,I3_Current_TDD,I2_Current_TDD,I1_Current_TDD,I3_K-Factor_2958374,I2_K-Factor_2958374,I1_K-Factor_2958374,I3_Current_THD,I2_Current_THD,I1_Current_THD,V3/V31_Voltage_THD,V2/V23_Voltage_THD,V1/V12_Voltage_THD,Power_factor_L3,Power_factor_L2,Power_factor_L1,kVA_L3_0-Pmax,kVA_L2_0-Pmax,kVA_L1_0-Pmax,kvar_L3_,kvar_L2_,kvar_L1_,kW_L3_,kW_L2_,kW_L1_,I3_Current_0-Imax,I2_Current_0-Imax,I1_Current_0-Imax,V3/V31_Voltage_0-Vmax,V2/V23_Voltage_0-Vmax,V1/V12_Voltage_0-Vmax,Modem,Modem,AI,AI,AI,AI,AI,AI,AI,AI,DI,DI,DI,DI,DI,DI,DI,DI,in,cos,cos,kW/h,i3,i2,i1,v3,v2,v1,kW,kW
2020-09-19 18:34:00,89972010419030360857,19,21.6,20.3,20.7,406,406,405,227,196,56,55,46,53,56,47,19,10,7,212,201,203,405,487,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,58,0,0,0,94,0,0,0,118,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,110,0,45,0,92,28,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,24,0,73,0,0,0,114,0,55,0,105,38,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,25,0,23,0,81,0,45,0,54,0,191,0,100,0,74,0,191,0,875,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,26,0,24,0,88,0,48,0,54,0,193,0,100,0,71,0,189,0,875,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,28,0,47,0,73,0,47,0,41,0,206,0,109,0,158,0,300,0,982,0,10000,0,0,0,0,0,0,0,160,155,39,160,155,39,217,204,207,406,406,405,0,5001,0,0,0,405,405,405,8,6,7,10,10,10,19,14,18,17,93,107,351,201,173,56,56,47,53,55,46,20,11,8,215,203,206,405,405,405,89972010419030360550,21,0,0,0,0,0,0,-24.12723041117145,-238.35403726708074,False,False,False,False,False,False,False,False,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err
2020-09-19 18:33:00,89972010419030360857,19,21.4,20.2,20.5,405,405,405,185,155,57,57,48,53,55,46,20,11,8,215,202,207,406,486,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,20,0,62,0,0,0,78,0,37,0,111,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,103,0,43,0,124,41,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,92,0,56,0,121,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,26,0,25,0,82,0,43,0,52,0,187,0,97,0,69,0,189,0,877,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,25,0,25,0,82,0,41,0,56,0,189,0,96,0,69,0,189,0,877,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,31,0,27,0,49,0,73,0,43,0,39,0,201,0,107,0,157,0,302,0,980,0,10000,0,0,0,0,0,0,0,160,155,39,160,155,39,217,204,207,406,406,405,0,4998,0,0,0,405,406,405,8,5,7,10,10,10,18,14,17,17,93,107,353,203,170,56,56,47,53,55,46,20,11,8,216,203,207,405,405,405,89972010419030360550,21,0,0,0,0,0,0,-24.12723041117145,-238.35403726708074,False,False,False,False,False,False,False,False,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err
2020-09-19 18:32:00,89972010419030360857,19,21.7,20.5,20.8,405,405,405,202,174,56,56,47,53,55,46,20,11,8,214,201,205,406,487,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,25,0,68,0,0,0,79,0,45,0,120,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,67,0,55,0,132,30,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,62,0,0,0,70,0,50,0,113,38,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,0,22,0,85,0,48,0,52,0,187,0,98,0,74,0,187,0,878,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,24,0,24,0,85,0,43,0,55,0,189,0,96,0,69,0,189,0,877,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,31,0,27,0,49,0,73,0,43,0,39,0,201,0,107,0,157,0,302,0,980,0,10000,0,0,0,0,0,0,0,160,155,39,160,155,39,217,204,207,406,406,405,0,5000,0,0,0,405,405,405,8,5,7,10,10,10,19,14,18,17,93,106,356,205,172,56,56,47,53,55,46,20,11,8,215,202,207,406,406,405,89972010419030360550,21,0,0,0,0,0,0,-24.12723041117145,-238.35403726708074,False,False,False,False,False,False,False,False,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err
2020-09-19 18:31:00,89972010419030360857,19,21.5,20.2,20.6,405,405,405,196,169,56,56,47,51,54,45,21,12,9,217,204,209,405,486,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,93,0,32,0,152,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,25,0,77,0,0,0,79,0,66,0,109,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,62,0,0,0,70,0,50,0,113,38,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,0,22,0,85,0,48,0,52,0,187,0,98,0,74,0,187,0,878,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,26,0,22,0,82,0,45,0,53,0,188,0,98,0,76,0,184,0,878,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,27,0,49,0,70,0,47,0,38,0,202,0,109,0,159,0,298,0,979,0,10000,0,0,0,0,0,0,0,160,155,39,160,155,39,217,204,207,406,406,405,0,4999,0,0,0,405,405,405,7,5,7,10,10,10,18,13,17,17,93,106,355,204,175,56,56,47,52,54,46,20,11,8,214,202,206,405,405,406,89972010419030360550,21,0,0,0,0,0,0,-24.12723041117145,-238.35403726708074,False,False,False,False,False,False,False,False,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err
2020-09-19 18:30:00,89972010419030360857,19,21.7,20.5,20.9,405,405,405,196,168,56,56,47,52,54,46,20,11,8,216,206,208,405,486,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,93,0,32,0,152,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,25,0,77,0,0,0,79,0,66,0,109,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,24,0,77,0,0,0,65,0,48,0,120,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,25,0,24,0,80,0,48,0,53,0,185,0,99,0,74,0,186,0,882,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,27,0,21,0,82,0,49,0,54,0,186,0,99,0,75,0,184,0,880,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,29,0,43,0,69,0,51,0,41,0,198,0,110,0,162,0,299,0,985,0,10000,0,0,0,0,0,0,0,160,155,39,160,155,39,217,204,207,406,406,405,0,4998,0,0,0,405,405,405,7,5,7,10,10,10,18,14,17,17,93,107,351,201,176,56,56,47,52,55,46,20,11,8,214,203,205,405,405,405,89972010419030360550,21,0,0,0,0,0,0,-24.12723041117145,-238.35403726708074,False,False,False,False,False,False,False,False,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err
2020-09-19 18:29:00,89972010419030360857,19,21.1,20.0,20.4,405,405,405,196,168,56,56,47,52,54,46,20,11,8,216,206,208,405,486,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,23,0,51,0,0,0,82,0,0,0,116,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,53,0,0,0,89,0,51,0,96,51,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,22,0,48,0,0,0,68,0,42,0,115,34,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,27,0,21,0,80,0,46,0,56,0,186,0,99,0,70,0,186,0,877,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,26,0,21,0,82,0,47,0,55,0,188,0,99,0,73,0,185,0,878,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,29,0,43,0,66,0,48,0,42,0,198,0,113,0,159,0,296,0,983,0,10000,0,0,0,0,0,0,0,160,155,39,160,155,39,217,204,207,406,406,405,0,4997,0,0,0,405,405,405,7,5,7,10,10,10,18,14,17,17,93,107,350,204,173,56,56,47,53,55,46,20,11,8,342,187,161,57,57,405,89972010419030360550,21,0,0,0,0,0,0,-24.12723041117145,-238.35403726708074,False,False,False,False,False,False,False,False,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err
2020-09-19 18:28:00,89972010419030360857,19,21.3,20.1,20.4,405,405,405,211,180,56,56,46,53,55,46,19,11,8,214,203,205,405,487,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,83,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,76,0,0,0,76,0,57,0,140,56,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,97,0,63,0,112,45,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,27,0,0,0,81,0,47,0,54,0,186,0,97,0,70,0,188,0,876,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,0,22,0,83,0,47,0,56,0,187,0,96,0,69,0,188,0,874,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,30,0,53,0,71,0,49,0,40,0,199,0,113,0,159,0,297,0,986,0,10000,0,0,0,0,0,0,0,160,155,39,160,155,39,217,204,207,406,406,405,0,4997,0,0,0,404,404,404,7,5,7,10,10,10,18,14,17,17,93,107,350,204,173,56,56,47,53,55,46,20,11,8,215,203,205,405,405,405,89972010419030360550,21,0,0,0,0,0,0,-24.12723041117145,-238.35403726708074,False,False,False,False,False,False,False,False,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err
2020-09-19 18:27:00,89972010419030360857,19,21.9,20.8,20.9,405,405,405,202,167,56,56,47,51,53,45,21,12,9,218,206,208,404,486,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,26,0,74,0,0,0,88,0,34,0,140,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,25,0,75,0,0,0,74,0,47,0,138,40,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,60,0,0,0,73,0,45,0,115,43,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,26,0,21,0,82,0,44,0,57,0,186,0,102,0,70,0,188,0,874,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,26,0,20,0,83,0,42,0,56,0,186,0,101,0,69,0,188,0,873,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,30,0,41,0,66,0,40,0,43,0,200,0,111,0,159,0,298,0,978,0,10000,0,0,0,0,0,0,0,160,155,39,160,155,39,217,204,207,406,406,405,0,4997,0,0,0,404,404,404,7,5,7,10,10,10,18,14,17,17,92,106,351,206,173,56,56,47,52,55,46,20,12,8,215,203,205,404,404,404,89972010419030360550,21,0,0,0,0,0,0,-24.12723041117145,-238.35403726708074,False,False,False,False,False,False,False,False,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err
2020-09-19 18:26:00,89972010419030360857,19,21.4,20.2,20.4,404,404,404,190,156,56,56,47,51,53,45,20,12,9,214,202,204,405,486,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,21,0,64,0,0,0,123,0,0,0,140,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,96,0,62,0,116,35,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,45,0,0,0,73,0,49,0,110,36,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,33,0,21,0,0,0,67,0,36,0,57,0,171,0,97,0,69,0,191,0,875,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,32,0,21,0,0,0,67,0,34,0,57,0,170,0,99,0,74,0,188,0,877,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,27,0,25,0,0,0,58,0,39,0,49,0,178,0,108,0,164,0,296,0,979,0,10000,0,0,0,0,0,0,0,160,155,39,160,155,39,217,204,207,406,406,405,0,4998,0,0,0,405,405,405,7,5,7,10,10,10,18,14,18,16,92,106,352,206,173,56,56,47,52,54,46,20,11,8,214,202,204,404,404,404,89972010419030360550,21,0,0,0,0,0,0,-24.12723041117145,-238.35403726708074,False,False,False,False,False,False,False,False,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err
2020-09-19 18:25:00,89972010419030360857,19,21.8,20.7,20.9,405,405,405,207,175,57,56,47,51,54,45,21,12,9,213,202,205,405,486,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,75,0,45,0,132,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,98,0,64,0,131,51,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,74,0,56,0,132,28,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,22,0,0,0,68,0,38,0,58,0,173,0,99,0,75,0,186,0,877,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,22,0,0,0,70,0,38,0,58,0,172,0,97,0,76,0,184,0,876,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,0,0,59,0,41,0,49,0,182,0,109,0,161,0,300,0,982,0,10000,0,0,0,0,0,0,0,160,155,39,160,155,39,217,204,207,406,406,405,0,4997,0,0,0,405,405,405,7,5,7,10,10,10,18,13,17,17,93,106,352,203,172,56,56,47,52,55,46,20,11,8,215,203,207,405,405,404,89972010419030360550,21,0,0,0,0,0,0,-24.12723041117145,-238.35403726708074,False,False,False,False,False,False,False,False,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err
2020-09-19 18:24:00,89972010419030360857,19,21.4,20.2,20.6,405,405,404,180,158,57,57,48,52,54,46,21,12,9,216,205,208,405,487,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,98,0,46,0,156,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,69,0,0,0,69,0,57,0,95,31,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,106,0,47,0,109,23,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,26,0,0,0,75,0,46,0,56,0,182,0,100,0,76,0,188,0,876,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,27,0,0,0,77,0,49,0,56,0,173,0,100,0,79,0,186,0,878,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,0,0,59,0,41,0,49,0,182,0,109,0,161,0,300,0,982,0,10000,0,0,0,0,0,0,0,156,151,39,156,151,39,213,200,203,404,404,404,0,4996,0,0,0,405,405,404,8,5,7,10,10,10,18,13,17,16,92,106,353,201,174,56,56,47,52,55,46,20,11,8,215,203,207,405,405,405,89972010419030360550,21,0,0,0,0,0,0,-24.12723041117145,-238.35403726708074,False,False,False,False,False,False,False,False,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err
2020-09-19 18:23:00,89972010419030360857,19,21.7,20.6,20.8,405,405,405,201,169,55,55,46,53,55,46,20,11,8,214,202,205,405,486,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,49,0,0,0,67,0,27,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,57,0,0,0,112,0,46,0,103,34,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,26,0,0,0,75,0,46,0,56,0,182,0,100,0,76,0,188,0,876,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,27,0,0,0,77,0,49,0,56,0,173,0,100,0,79,0,186,0,878,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,0,0,0,58,0,43,0,49,0,185,0,112,0,166,0,299,0,989,0,10000,0,0,0,0,0,0,0,156,151,39,156,151,39,213,200,203,404,404,404,0,4998,0,0,0,405,405,405,7,5,7,10,10,10,19,14,18,16,93,107,351,202,173,56,56,47,52,55,46,20,11,8,215,204,206,405,405,405,89972010419030360550,21,0,0,0,0,0,0,-24.12723041117145,-238.35403726708074,False,False,False,False,False,False,False,False,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err
