,V1/V12_Voltage_0-Vmax
2021-02-22 22:00:00,407.0
2021-02-22 21:59:00,407.0
2021-02-22 21:58:00,407.0
2021-02-22 21:57:00,407.0
2021-02-22 21:56:00,407.0
2021-02-22 21:55:00,407.0
2021-02-22 21:54:00,407.0
2021-02-22 21:53:00,407.0
2021-02-22 21:52:00,407.0
2021-02-22 21:51:00,407.0
2021-02-22 21:50:00,407.0
2021-02-22 21:49:00,407.0
2021-02-22 21:48:00,407.0
2021-02-22 21:47:00,406.0
2021-02-22 21:46:00,406.0
2021-02-22 21:45:00,406.0
2021-02-22 21:44:00,407.0
2021-02-22 21:43:00,406.0
2021-02-22 21:42:00,406.0
2021-02-22 21:41:00,406.0
2021-02-22 21:40:00,406.0
2021-02-22 21:39:00,406.0
2021-02-22 21:38:00,406.0
2021-02-22 21:37:00,406.0
2021-02-22 21:36:00,406.0
2021-02-22 21:35:00,406.0
2021-02-22 21:34:00,406.0
2021-02-22 21:33:00,406.0
2021-02-22 21:32:00,406.0
2021-02-22 21:31:00,406.0
2021-02-22 21:30:00,406.0
2021-02-22 21:29:00,405.0
2021-02-22 21:28:00,406.0
2021-02-22 21:27:00,406.0
2021-02-22 21:26:00,406.0
2021-02-22 21:25:00,406.0
2021-02-22 21:24:00,406.0
2021-02-22 21:23:00,406.0
2021-02-22 21:22:00,405.0
2021-02-22 21:21:00,405.0
2021-02-22 21:20:00,405.0
2021-02-22 21:19:00,405.0
2021-02-22 21:18:00,405.0
2021-02-22 21:17:00,405.0
2021-02-22 21:16:00,405.0
2021-02-22 21:15:00,405.0
2021-02-22 21:14:00,405.0
2021-02-22 21:13:00,405.0
2021-02-22 21:12:00,405.0
2021-02-22 21:11:00,405.0
2021-02-22 21:10:00,405.0
2021-02-22 21:09:00,405.0
2021-02-22 21:08:00,405.0
2021-02-22 21:07:00,405.0
2021-02-22 21:06:00,405.0
2021-02-22 21:05:00,405.0
2021-02-22 21:04:00,405.0
2021-02-22 21:03:00,405.0
2021-02-22 21:02:00,405.0
2021-02-22 21:01:00,405.0
2021-02-22 21:00:00,405.0
