,V1/V12_Voltage_0-Vmax
2021-02-19 17:00:00,407.0
2021-02-19 16:59:00,407.0
2021-02-19 16:58:00,406.0
2021-02-19 16:57:00,406.0
2021-02-19 16:56:00,407.0
2021-02-19 16:55:00,406.0
2021-02-19 16:54:00,406.0
2021-02-19 16:53:00,406.0
2021-02-19 16:52:00,407.0
2021-02-19 16:51:00,407.0
2021-02-19 16:50:00,407.0
2021-02-19 16:49:00,407.0
2021-02-19 16:48:00,407.0
2021-02-19 16:47:00,407.0
2021-02-19 16:46:00,407.0
2021-02-19 16:45:00,407.0
2021-02-19 16:44:00,408.0
2021-02-19 16:43:00,408.0
2021-02-19 16:42:00,408.0
2021-02-19 16:41:00,408.0
2021-02-19 16:40:00,408.0
2021-02-19 16:39:00,404.0
2021-02-19 16:38:00,404.0
2021-02-19 16:37:00,403.0
2021-02-19 16:36:00,403.0
2021-02-19 16:35:00,404.0
2021-02-19 16:34:00,404.0
2021-02-19 16:33:00,404.0
2021-02-19 16:32:00,404.0
2021-02-19 16:31:00,404.0
2021-02-19 16:30:00,403.0
2021-02-19 16:29:00,404.0
2021-02-19 16:28:00,404.0
2021-02-19 16:27:00,404.0
2021-02-19 16:26:00,404.0
2021-02-19 16:25:00,404.0
2021-02-19 16:24:00,404.0
2021-02-19 16:23:00,404.0
2021-02-19 16:22:00,404.0
2021-02-19 16:21:00,404.0
2021-02-19 16:20:00,404.0
2021-02-19 16:19:00,405.0
2021-02-19 16:18:00,405.0
2021-02-19 16:17:00,405.0
2021-02-19 16:16:00,405.0
2021-02-19 16:15:00,405.0
2021-02-19 16:14:00,404.0
2021-02-19 16:13:00,405.0
2021-02-19 16:12:00,405.0
2021-02-19 16:11:00,406.0
2021-02-19 16:10:00,406.0
2021-02-19 16:09:00,405.0
2021-02-19 16:08:00,405.0
2021-02-19 16:07:00,405.0
2021-02-19 16:06:00,405.0
2021-02-19 16:05:00,405.0
2021-02-19 16:04:00,406.0
2021-02-19 16:03:00,406.0
2021-02-19 16:02:00,406.0
2021-02-19 16:01:00,406.0
2021-02-19 16:00:00,406.0
