,V1/V12_Voltage_0-Vmax
2021-02-18 17:00:00,407.0
2021-02-18 16:59:00,406.0
2021-02-18 16:58:00,406.0
2021-02-18 16:57:00,406.0
2021-02-18 16:56:00,406.0
2021-02-18 16:55:00,405.0
2021-02-18 16:54:00,406.0
2021-02-18 16:53:00,407.0
2021-02-18 16:52:00,407.0
2021-02-18 16:51:00,407.0
2021-02-18 16:50:00,407.0
2021-02-18 16:49:00,407.0
2021-02-18 16:48:00,407.0
2021-02-18 16:47:00,407.0
2021-02-18 16:46:00,407.0
2021-02-18 16:45:00,407.0
2021-02-18 16:44:00,407.0
2021-02-18 16:43:00,407.0
2021-02-18 16:42:00,407.0
2021-02-18 16:41:00,406.0
2021-02-18 16:40:00,407.0
2021-02-18 16:39:00,407.0
2021-02-18 16:38:00,408.0
2021-02-18 16:37:00,407.0
2021-02-18 16:36:00,407.0
2021-02-18 16:35:00,407.0
2021-02-18 16:34:00,407.0
2021-02-18 16:33:00,407.0
2021-02-18 16:32:00,407.0
2021-02-18 16:31:00,407.0
2021-02-18 16:30:00,407.0
2021-02-18 16:29:00,407.0
2021-02-18 16:28:00,407.0
2021-02-18 16:27:00,407.0
2021-02-18 16:26:00,407.0
2021-02-18 16:25:00,407.0
2021-02-18 16:24:00,408.0
2021-02-18 16:23:00,407.0
2021-02-18 16:22:00,408.0
2021-02-18 16:21:00,408.0
2021-02-18 16:20:00,407.0
2021-02-18 16:19:00,407.0
2021-02-18 16:18:00,407.0
2021-02-18 16:17:00,407.0
2021-02-18 16:16:00,407.0
2021-02-18 16:15:00,407.0
2021-02-18 16:14:00,407.0
2021-02-18 16:13:00,407.0
2021-02-18 16:12:00,407.0
2021-02-18 16:11:00,407.0
2021-02-18 16:10:00,407.0
2021-02-18 16:09:00,407.0
2021-02-18 16:08:00,407.0
2021-02-18 16:07:00,407.0
2021-02-18 16:06:00,407.0
2021-02-18 16:05:00,407.0
2021-02-18 16:04:00,407.0
2021-02-18 16:03:00,407.0
2021-02-18 16:02:00,407.0
2021-02-18 16:01:00,407.0
2021-02-18 16:00:00,407.0
