,V1/V12_Voltage_0-Vmax
2021-02-23 06:00:00,407.0
2021-02-23 05:59:00,407.0
2021-02-23 05:58:00,407.0
2021-02-23 05:57:00,407.0
2021-02-23 05:56:00,407.0
2021-02-23 05:55:00,407.0
2021-02-23 05:54:00,407.0
2021-02-23 05:53:00,407.0
2021-02-23 05:52:00,407.0
2021-02-23 05:51:00,407.0
2021-02-23 05:50:00,407.0
2021-02-23 05:49:00,407.0
2021-02-23 05:48:00,407.0
2021-02-23 05:47:00,407.0
2021-02-23 05:46:00,407.0
2021-02-23 05:45:00,407.0
2021-02-23 05:44:00,407.0
2021-02-23 05:43:00,403.0
2021-02-23 05:42:00,403.0
2021-02-23 05:41:00,403.0
2021-02-23 05:40:00,404.0
2021-02-23 05:39:00,403.0
2021-02-23 05:38:00,404.0
2021-02-23 05:37:00,404.0
2021-02-23 05:36:00,404.0
2021-02-23 05:35:00,404.0
2021-02-23 05:34:00,404.0
2021-02-23 05:33:00,404.0
2021-02-23 05:32:00,404.0
2021-02-23 05:31:00,404.0
2021-02-23 05:30:00,404.0
2021-02-23 05:29:00,404.0
2021-02-23 05:28:00,404.0
2021-02-23 05:27:00,404.0
2021-02-23 05:26:00,404.0
2021-02-23 05:25:00,404.0
2021-02-23 05:24:00,404.0
2021-02-23 05:23:00,404.0
2021-02-23 05:22:00,404.0
2021-02-23 05:21:00,404.0
2021-02-23 05:20:00,404.0
2021-02-23 05:19:00,404.0
2021-02-23 05:18:00,404.0
2021-02-23 05:17:00,405.0
2021-02-23 05:16:00,405.0
2021-02-23 05:15:00,404.0
2021-02-23 05:14:00,405.0
2021-02-23 05:13:00,405.0
2021-02-23 05:12:00,405.0
2021-02-23 05:11:00,405.0
2021-02-23 05:10:00,405.0
2021-02-23 05:09:00,405.0
2021-02-23 05:08:00,405.0
2021-02-23 05:07:00,405.0
2021-02-23 05:06:00,405.0
2021-02-23 05:05:00,405.0
2021-02-23 05:04:00,406.0
2021-02-23 05:03:00,406.0
2021-02-23 05:02:00,406.0
2021-02-23 05:01:00,406.0
2021-02-23 05:00:00,406.0
