,V1/V12_Voltage_0-Vmax
2021-02-20 08:00:00,406.0
2021-02-20 07:59:00,406.0
2021-02-20 07:58:00,406.0
2021-02-20 07:57:00,406.0
2021-02-20 07:56:00,406.0
2021-02-20 07:55:00,406.0
2021-02-20 07:54:00,406.0
2021-02-20 07:53:00,406.0
2021-02-20 07:52:00,406.0
2021-02-20 07:51:00,406.0
2021-02-20 07:50:00,406.0
2021-02-20 07:49:00,406.0
2021-02-20 07:48:00,406.0
2021-02-20 07:47:00,406.0
2021-02-20 07:46:00,407.0
2021-02-20 07:45:00,406.0
2021-02-20 07:44:00,406.0
2021-02-20 07:43:00,407.0
2021-02-20 07:42:00,406.0
2021-02-20 07:41:00,407.0
2021-02-20 07:40:00,407.0
2021-02-20 07:39:00,406.0
2021-02-20 07:38:00,407.0
2021-02-20 07:37:00,407.0
2021-02-20 07:36:00,407.0
2021-02-20 07:35:00,407.0
2021-02-20 07:34:00,407.0
2021-02-20 07:33:00,406.0
2021-02-20 07:32:00,406.0
2021-02-20 07:31:00,406.0
2021-02-20 07:30:00,407.0
2021-02-20 07:29:00,407.0
2021-02-20 07:28:00,407.0
2021-02-20 07:27:00,407.0
2021-02-20 07:26:00,408.0
2021-02-20 07:25:00,408.0
2021-02-20 07:24:00,408.0
2021-02-20 07:23:00,408.0
2021-02-20 07:22:00,408.0
2021-02-20 07:21:00,408.0
2021-02-20 07:20:00,408.0
2021-02-20 07:19:00,409.0
2021-02-20 07:18:00,408.0
2021-02-20 07:17:00,408.0
2021-02-20 07:16:00,409.0
2021-02-20 07:15:00,409.0
2021-02-20 07:14:00,409.0
2021-02-20 07:13:00,409.0
2021-02-20 07:12:00,409.0
2021-02-20 07:11:00,409.0
2021-02-20 07:10:00,409.0
2021-02-20 07:09:00,409.0
2021-02-20 07:08:00,409.0
2021-02-20 07:07:00,409.0
2021-02-20 07:06:00,409.0
2021-02-20 07:05:00,409.0
2021-02-20 07:04:00,409.0
2021-02-20 07:03:00,410.0
2021-02-20 07:02:00,409.0
2021-02-20 07:01:00,409.0
2021-02-20 07:00:00,409.0
