,V1/V12_Voltage_0-Vmax
2021-02-17 10:00:00,404.0
2021-02-17 09:59:00,404.0
2021-02-17 09:58:00,404.0
2021-02-17 09:57:00,404.0
2021-02-17 09:56:00,403.0
2021-02-17 09:55:00,403.0
2021-02-17 09:54:00,404.0
2021-02-17 09:53:00,403.0
2021-02-17 09:52:00,403.0
2021-02-17 09:51:00,403.0
2021-02-17 09:50:00,403.0
2021-02-17 09:49:00,404.0
2021-02-17 09:48:00,404.0
2021-02-17 09:47:00,404.0
2021-02-17 09:46:00,404.0
2021-02-17 09:45:00,404.0
2021-02-17 09:44:00,403.0
2021-02-17 09:43:00,404.0
2021-02-17 09:42:00,404.0
2021-02-17 09:41:00,404.0
2021-02-17 09:40:00,404.0
2021-02-17 09:39:00,404.0
2021-02-17 09:38:00,404.0
2021-02-17 09:37:00,404.0
2021-02-17 09:36:00,403.0
2021-02-17 09:35:00,403.0
2021-02-17 09:34:00,404.0
2021-02-17 09:33:00,404.0
2021-02-17 09:32:00,404.0
2021-02-17 09:31:00,404.0
2021-02-17 09:30:00,404.0
2021-02-17 09:29:00,404.0
2021-02-17 09:28:00,404.0
2021-02-17 09:27:00,403.0
2021-02-17 09:26:00,403.0
2021-02-17 09:25:00,403.0
2021-02-17 09:24:00,404.0
2021-02-17 09:23:00,404.0
2021-02-17 09:22:00,404.0
2021-02-17 09:21:00,404.0
2021-02-17 09:20:00,404.0
2021-02-17 09:19:00,405.0
2021-02-17 09:18:00,405.0
2021-02-17 09:17:00,405.0
2021-02-17 09:16:00,405.0
2021-02-17 09:15:00,405.0
2021-02-17 09:14:00,405.0
2021-02-17 09:13:00,405.0
2021-02-17 09:12:00,405.0
2021-02-17 09:11:00,405.0
2021-02-17 09:10:00,405.0
2021-02-17 09:09:00,406.0
2021-02-17 09:08:00,406.0
2021-02-17 09:07:00,405.0
2021-02-17 09:06:00,405.0
2021-02-17 09:05:00,405.0
2021-02-17 09:04:00,405.0
2021-02-17 09:03:00,405.0
2021-02-17 09:02:00,404.0
2021-02-17 09:01:00,404.0
2021-02-17 09:00:00,404.0
