,V1/V12_Voltage_0-Vmax
2021-02-22 20:00:00,402.0
2021-02-22 19:59:00,402.0
2021-02-22 19:58:00,403.0
2021-02-22 19:57:00,402.0
2021-02-22 19:56:00,402.0
2021-02-22 19:55:00,0.0
2021-02-22 19:54:00,402.0
2021-02-22 19:53:00,402.0
2021-02-22 19:52:00,402.0
2021-02-22 19:51:00,402.0
2021-02-22 19:50:00,402.0
2021-02-22 19:49:00,402.0
2021-02-22 19:48:00,402.0
2021-02-22 19:47:00,402.0
2021-02-22 19:46:00,402.0
2021-02-22 19:45:00,402.0
2021-02-22 19:44:00,402.0
2021-02-22 19:43:00,402.0
2021-02-22 19:42:00,402.0
2021-02-22 19:41:00,402.0
2021-02-22 19:40:00,402.0
2021-02-22 19:39:00,401.0
2021-02-22 19:38:00,401.0
2021-02-22 19:37:00,401.0
2021-02-22 19:36:00,401.0
2021-02-22 19:35:00,401.0
2021-02-22 19:34:00,402.0
2021-02-22 19:33:00,402.0
2021-02-22 19:32:00,401.0
2021-02-22 19:31:00,401.0
2021-02-22 19:30:00,401.0
2021-02-22 19:29:00,401.0
2021-02-22 19:28:00,402.0
2021-02-22 19:27:00,402.0
2021-02-22 19:26:00,402.0
2021-02-22 19:25:00,402.0
2021-02-22 19:24:00,401.0
2021-02-22 19:23:00,401.0
2021-02-22 19:22:00,401.0
2021-02-22 19:21:00,401.0
2021-02-22 19:20:00,401.0
2021-02-22 19:19:00,401.0
2021-02-22 19:18:00,401.0
2021-02-22 19:17:00,402.0
2021-02-22 19:16:00,401.0
2021-02-22 19:15:00,402.0
2021-02-22 19:14:00,402.0
2021-02-22 19:13:00,402.0
2021-02-22 19:12:00,402.0
2021-02-22 19:11:00,402.0
2021-02-22 19:10:00,402.0
2021-02-22 19:09:00,402.0
2021-02-22 19:08:00,402.0
2021-02-22 19:07:00,402.0
2021-02-22 19:06:00,402.0
2021-02-22 19:05:00,402.0
2021-02-22 19:04:00,402.0
2021-02-22 19:03:00,402.0
2021-02-22 19:02:00,402.0
2021-02-22 19:01:00,402.0
2021-02-22 19:00:00,402.0
