,V1/V12_Voltage_0-Vmax
2021-02-19 07:00:00,405.0
2021-02-19 06:59:00,405.0
2021-02-19 06:58:00,405.0
2021-02-19 06:57:00,406.0
2021-02-19 06:56:00,406.0
2021-02-19 06:55:00,405.0
2021-02-19 06:54:00,405.0
2021-02-19 06:53:00,405.0
2021-02-19 06:52:00,405.0
2021-02-19 06:51:00,405.0
2021-02-19 06:50:00,405.0
2021-02-19 06:49:00,406.0
2021-02-19 06:48:00,406.0
2021-02-19 06:47:00,406.0
2021-02-19 06:46:00,406.0
2021-02-19 06:45:00,406.0
2021-02-19 06:44:00,406.0
2021-02-19 06:43:00,406.0
2021-02-19 06:42:00,407.0
2021-02-19 06:41:00,406.0
2021-02-19 06:40:00,406.0
2021-02-19 06:39:00,406.0
2021-02-19 06:38:00,406.0
2021-02-19 06:37:00,407.0
2021-02-19 06:36:00,407.0
2021-02-19 06:35:00,407.0
2021-02-19 06:34:00,407.0
2021-02-19 06:33:00,408.0
2021-02-19 06:32:00,407.0
2021-02-19 06:31:00,408.0
2021-02-19 06:30:00,408.0
2021-02-19 06:29:00,407.0
2021-02-19 06:28:00,407.0
2021-02-19 06:27:00,407.0
2021-02-19 06:26:00,407.0
2021-02-19 06:25:00,407.0
2021-02-19 06:24:00,407.0
2021-02-19 06:23:00,407.0
2021-02-19 06:22:00,407.0
2021-02-19 06:21:00,407.0
2021-02-19 06:20:00,407.0
2021-02-19 06:19:00,408.0
2021-02-19 06:18:00,408.0
2021-02-19 06:17:00,407.0
2021-02-19 06:16:00,408.0
2021-02-19 06:15:00,408.0
2021-02-19 06:14:00,407.0
2021-02-19 06:13:00,407.0
2021-02-19 06:12:00,408.0
2021-02-19 06:11:00,407.0
2021-02-19 06:10:00,408.0
2021-02-19 06:09:00,407.0
2021-02-19 06:08:00,407.0
2021-02-19 06:07:00,408.0
2021-02-19 06:06:00,407.0
2021-02-19 06:05:00,407.0
2021-02-19 06:04:00,408.0
2021-02-19 06:03:00,408.0
2021-02-19 06:02:00,408.0
2021-02-19 06:01:00,409.0
2021-02-19 06:00:00,409.0
