,V1/V12_Voltage_0-Vmax
2021-02-15 07:00:00,408.0
2021-02-15 06:59:00,408.0
2021-02-15 06:58:00,408.0
2021-02-15 06:57:00,408.0
2021-02-15 06:56:00,407.0
2021-02-15 06:55:00,407.0
2021-02-15 06:54:00,407.0
2021-02-15 06:53:00,408.0
2021-02-15 06:52:00,407.0
2021-02-15 06:51:00,403.0
2021-02-15 06:50:00,403.0
2021-02-15 06:49:00,403.0
2021-02-15 06:48:00,403.0
2021-02-15 06:47:00,405.0
2021-02-15 06:46:00,405.0
2021-02-15 06:45:00,404.0
2021-02-15 06:44:00,404.0
2021-02-15 06:43:00,404.0
2021-02-15 06:42:00,404.0
2021-02-15 06:41:00,405.0
2021-02-15 06:40:00,404.0
2021-02-15 06:39:00,403.0
2021-02-15 06:38:00,403.0
2021-02-15 06:37:00,403.0
2021-02-15 06:36:00,403.0
2021-02-15 06:35:00,403.0
2021-02-15 06:34:00,403.0
2021-02-15 06:33:00,403.0
2021-02-15 06:32:00,405.0
2021-02-15 06:31:00,405.0
2021-02-15 06:30:00,404.0
2021-02-15 06:29:00,404.0
2021-02-15 06:28:00,404.0
2021-02-15 06:27:00,404.0
2021-02-15 06:26:00,404.0
2021-02-15 06:25:00,405.0
2021-02-15 06:24:00,404.0
2021-02-15 06:23:00,404.0
2021-02-15 06:22:00,404.0
2021-02-15 06:21:00,404.0
2021-02-15 06:20:00,405.0
2021-02-15 06:19:00,405.0
2021-02-15 06:18:00,406.0
2021-02-15 06:17:00,406.0
2021-02-15 06:16:00,406.0
2021-02-15 06:15:00,406.0
2021-02-15 06:14:00,404.0
2021-02-15 06:13:00,404.0
2021-02-15 06:12:00,406.0
2021-02-15 06:11:00,406.0
2021-02-15 06:10:00,407.0
2021-02-15 06:09:00,407.0
2021-02-15 06:08:00,406.0
2021-02-15 06:07:00,406.0
2021-02-15 06:06:00,406.0
2021-02-15 06:05:00,406.0
2021-02-15 06:04:00,406.0
2021-02-15 06:03:00,406.0
2021-02-15 06:02:00,406.0
2021-02-15 06:01:00,406.0
2021-02-15 06:00:00,408.0
