,V1/V12_Voltage_0-Vmax
2021-02-21 22:00:00,407.0
2021-02-21 21:59:00,407.0
2021-02-21 21:58:00,407.0
2021-02-21 21:57:00,406.0
2021-02-21 21:56:00,407.0
2021-02-21 21:55:00,407.0
2021-02-21 21:54:00,407.0
2021-02-21 21:53:00,406.0
2021-02-21 21:52:00,406.0
2021-02-21 21:51:00,406.0
2021-02-21 21:50:00,406.0
2021-02-21 21:49:00,406.0
2021-02-21 21:48:00,406.0
2021-02-21 21:47:00,406.0
2021-02-21 21:46:00,406.0
2021-02-21 21:45:00,406.0
2021-02-21 21:44:00,405.0
2021-02-21 21:43:00,405.0
2021-02-21 21:42:00,405.0
2021-02-21 21:41:00,405.0
2021-02-21 21:40:00,405.0
2021-02-21 21:39:00,405.0
2021-02-21 21:38:00,405.0
2021-02-21 21:37:00,405.0
2021-02-21 21:36:00,404.0
2021-02-21 21:35:00,405.0
2021-02-21 21:34:00,404.0
2021-02-21 21:33:00,404.0
2021-02-21 21:32:00,404.0
2021-02-21 21:31:00,404.0
2021-02-21 21:30:00,404.0
2021-02-21 21:29:00,404.0
2021-02-21 21:28:00,404.0
2021-02-21 21:27:00,404.0
2021-02-21 21:26:00,404.0
2021-02-21 21:25:00,404.0
2021-02-21 21:24:00,403.0
2021-02-21 21:23:00,403.0
2021-02-21 21:22:00,403.0
2021-02-21 21:21:00,403.0
2021-02-21 21:20:00,404.0
2021-02-21 21:19:00,403.0
2021-02-21 21:18:00,407.0
2021-02-21 21:17:00,407.0
2021-02-21 21:16:00,406.0
2021-02-21 21:15:00,407.0
2021-02-21 21:14:00,407.0
2021-02-21 21:13:00,407.0
2021-02-21 21:12:00,407.0
2021-02-21 21:11:00,407.0
2021-02-21 21:10:00,406.0
2021-02-21 21:09:00,406.0
2021-02-21 21:08:00,407.0
2021-02-21 21:07:00,407.0
2021-02-21 21:06:00,407.0
2021-02-21 21:05:00,407.0
2021-02-21 21:04:00,407.0
2021-02-21 21:03:00,406.0
2021-02-21 21:02:00,406.0
2021-02-21 21:01:00,406.0
2021-02-21 21:00:00,406.0
