,V1/V12_Voltage_0-Vmax
2021-02-24 02:00:00,404.0
2021-02-24 01:59:00,404.0
2021-02-24 01:58:00,406.0
2021-02-24 01:57:00,404.0
2021-02-24 01:56:00,404.0
2021-02-24 01:55:00,404.0
2021-02-24 01:54:00,404.0
2021-02-24 01:53:00,404.0
2021-02-24 01:52:00,404.0
2021-02-24 01:51:00,404.0
2021-02-24 01:50:00,404.0
2021-02-24 01:49:00,405.0
2021-02-24 01:48:00,405.0
2021-02-24 01:47:00,405.0
2021-02-24 01:46:00,405.0
2021-02-24 01:45:00,405.0
2021-02-24 01:44:00,405.0
2021-02-24 01:43:00,405.0
2021-02-24 01:42:00,405.0
2021-02-24 01:41:00,405.0
2021-02-24 01:40:00,404.0
2021-02-24 01:39:00,405.0
2021-02-24 01:38:00,405.0
2021-02-24 01:37:00,405.0
2021-02-24 01:36:00,405.0
2021-02-24 01:35:00,405.0
2021-02-24 01:34:00,405.0
2021-02-24 01:33:00,405.0
2021-02-24 01:32:00,404.0
2021-02-24 01:31:00,404.0
2021-02-24 01:30:00,405.0
2021-02-24 01:29:00,405.0
2021-02-24 01:28:00,404.0
2021-02-24 01:27:00,404.0
2021-02-24 01:26:00,404.0
2021-02-24 01:25:00,404.0
2021-02-24 01:24:00,404.0
2021-02-24 01:23:00,404.0
2021-02-24 01:22:00,404.0
2021-02-24 01:21:00,404.0
2021-02-24 01:20:00,404.0
2021-02-24 01:19:00,404.0
2021-02-24 01:18:00,405.0
2021-02-24 01:17:00,405.0
2021-02-24 01:16:00,405.0
2021-02-24 01:15:00,405.0
2021-02-24 01:14:00,405.0
2021-02-24 01:13:00,405.0
2021-02-24 01:12:00,405.0
2021-02-24 01:11:00,405.0
2021-02-24 01:10:00,404.0
2021-02-24 01:09:00,404.0
2021-02-24 01:08:00,404.0
2021-02-24 01:07:00,405.0
2021-02-24 01:06:00,405.0
2021-02-24 01:05:00,405.0
2021-02-24 01:04:00,405.0
2021-02-24 01:03:00,404.0
2021-02-24 01:02:00,404.0
2021-02-24 01:01:00,404.0
2021-02-24 01:00:00,404.0
