,V1/V12_Voltage_0-Vmax
2021-02-15 17:00:00,403.0
2021-02-15 16:59:00,402.0
2021-02-15 16:58:00,404.0
2021-02-15 16:57:00,404.0
2021-02-15 16:56:00,404.0
2021-02-15 16:55:00,402.0
2021-02-15 16:54:00,402.0
2021-02-15 16:53:00,402.0
2021-02-15 16:52:00,402.0
2021-02-15 16:51:00,402.0
2021-02-15 16:50:00,403.0
2021-02-15 16:49:00,404.0
2021-02-15 16:48:00,404.0
2021-02-15 16:47:00,403.0
2021-02-15 16:46:00,403.0
2021-02-15 16:45:00,403.0
2021-02-15 16:44:00,403.0
2021-02-15 16:43:00,403.0
2021-02-15 16:42:00,403.0
2021-02-15 16:41:00,403.0
2021-02-15 16:40:00,403.0
2021-02-15 16:39:00,403.0
2021-02-15 16:38:00,404.0
2021-02-15 16:37:00,403.0
2021-02-15 16:36:00,404.0
2021-02-15 16:35:00,404.0
2021-02-15 16:34:00,404.0
2021-02-15 16:33:00,405.0
2021-02-15 16:32:00,405.0
2021-02-15 16:31:00,405.0
2021-02-15 16:30:00,405.0
2021-02-15 16:29:00,405.0
2021-02-15 16:28:00,405.0
2021-02-15 16:27:00,405.0
2021-02-15 16:26:00,404.0
2021-02-15 16:25:00,404.0
2021-02-15 16:24:00,405.0
2021-02-15 16:23:00,405.0
2021-02-15 16:22:00,403.0
2021-02-15 16:21:00,403.0
2021-02-15 16:20:00,404.0
2021-02-15 16:19:00,404.0
2021-02-15 16:18:00,404.0
2021-02-15 16:17:00,404.0
2021-02-15 16:16:00,401.0
2021-02-15 16:15:00,401.0
2021-02-15 16:14:00,402.0
2021-02-15 16:13:00,403.0
2021-02-15 16:12:00,401.0
2021-02-15 16:11:00,401.0
2021-02-15 16:10:00,402.0
2021-02-15 16:09:00,402.0
2021-02-15 16:08:00,403.0
2021-02-15 16:07:00,403.0
2021-02-15 16:06:00,403.0
2021-02-15 16:05:00,402.0
2021-02-15 16:04:00,402.0
2021-02-15 16:03:00,402.0
2021-02-15 16:02:00,402.0
2021-02-15 16:01:00,403.0
2021-02-15 16:00:00,404.0
