,V1/V12_Voltage_0-Vmax
2021-02-18 14:00:00,405.0
2021-02-18 13:59:00,405.0
2021-02-18 13:58:00,404.0
2021-02-18 13:57:00,404.0
2021-02-18 13:56:00,404.0
2021-02-18 13:55:00,404.0
2021-02-18 13:54:00,404.0
2021-02-18 13:53:00,403.0
2021-02-18 13:52:00,404.0
2021-02-18 13:51:00,404.0
2021-02-18 13:50:00,405.0
2021-02-18 13:49:00,404.0
2021-02-18 13:48:00,403.0
2021-02-18 13:47:00,404.0
2021-02-18 13:46:00,404.0
2021-02-18 13:45:00,404.0
2021-02-18 13:44:00,404.0
2021-02-18 13:43:00,404.0
2021-02-18 13:42:00,403.0
2021-02-18 13:41:00,403.0
2021-02-18 13:40:00,404.0
2021-02-18 13:39:00,404.0
2021-02-18 13:38:00,403.0
2021-02-18 13:37:00,403.0
2021-02-18 13:36:00,403.0
2021-02-18 13:35:00,403.0
2021-02-18 13:34:00,403.0
2021-02-18 13:33:00,403.0
2021-02-18 13:32:00,404.0
2021-02-18 13:31:00,403.0
2021-02-18 13:30:00,403.0
2021-02-18 13:29:00,403.0
2021-02-18 13:28:00,402.0
2021-02-18 13:27:00,403.0
2021-02-18 13:26:00,403.0
2021-02-18 13:25:00,403.0
2021-02-18 13:24:00,402.0
2021-02-18 13:23:00,402.0
2021-02-18 13:22:00,402.0
2021-02-18 13:21:00,403.0
2021-02-18 13:20:00,403.0
2021-02-18 13:19:00,403.0
2021-02-18 13:18:00,403.0
2021-02-18 13:17:00,402.0
2021-02-18 13:16:00,402.0
2021-02-18 13:15:00,402.0
2021-02-18 13:14:00,402.0
2021-02-18 13:13:00,402.0
2021-02-18 13:12:00,402.0
2021-02-18 13:11:00,402.0
2021-02-18 13:10:00,402.0
2021-02-18 13:09:00,402.0
2021-02-18 13:08:00,402.0
2021-02-18 13:07:00,402.0
2021-02-18 13:06:00,403.0
2021-02-18 13:05:00,402.0
2021-02-18 13:04:00,402.0
2021-02-18 13:03:00,406.0
2021-02-18 13:02:00,406.0
2021-02-18 13:01:00,406.0
2021-02-18 13:00:00,407.0
