,V1/V12_Voltage_0-Vmax
2021-02-16 04:00:00,408.0
2021-02-16 03:59:00,408.0
2021-02-16 03:58:00,407.0
2021-02-16 03:57:00,407.0
2021-02-16 03:56:00,408.0
2021-02-16 03:55:00,409.0
2021-02-16 03:54:00,409.0
2021-02-16 03:53:00,408.0
2021-02-16 03:52:00,408.0
2021-02-16 03:51:00,408.0
2021-02-16 03:50:00,408.0
2021-02-16 03:49:00,408.0
2021-02-16 03:48:00,408.0
2021-02-16 03:47:00,408.0
2021-02-16 03:46:00,409.0
2021-02-16 03:45:00,409.0
2021-02-16 03:44:00,408.0
2021-02-16 03:43:00,408.0
2021-02-16 03:42:00,408.0
2021-02-16 03:41:00,408.0
2021-02-16 03:40:00,408.0
2021-02-16 03:39:00,408.0
2021-02-16 03:38:00,408.0
2021-02-16 03:37:00,408.0
2021-02-16 03:36:00,409.0
2021-02-16 03:35:00,409.0
2021-02-16 03:34:00,409.0
2021-02-16 03:33:00,409.0
2021-02-16 03:32:00,409.0
2021-02-16 03:31:00,409.0
2021-02-16 03:30:00,409.0
2021-02-16 03:29:00,409.0
2021-02-16 03:28:00,409.0
2021-02-16 03:27:00,409.0
2021-02-16 03:26:00,409.0
2021-02-16 03:25:00,409.0
2021-02-16 03:24:00,409.0
2021-02-16 03:23:00,409.0
2021-02-16 03:22:00,409.0
2021-02-16 03:21:00,408.0
2021-02-16 03:20:00,408.0
2021-02-16 03:19:00,407.0
2021-02-16 03:18:00,407.0
2021-02-16 03:17:00,408.0
2021-02-16 03:16:00,408.0
2021-02-16 03:15:00,408.0
2021-02-16 03:14:00,408.0
2021-02-16 03:13:00,409.0
2021-02-16 03:12:00,408.0
2021-02-16 03:11:00,407.0
2021-02-16 03:10:00,407.0
2021-02-16 03:09:00,407.0
2021-02-16 03:08:00,408.0
2021-02-16 03:07:00,408.0
2021-02-16 03:06:00,409.0
2021-02-16 03:05:00,407.0
2021-02-16 03:04:00,408.0
2021-02-16 03:03:00,407.0
2021-02-16 03:02:00,407.0
2021-02-16 03:01:00,407.0
2021-02-16 03:00:00,408.0
