,V1/V12_Voltage_0-Vmax
2021-02-20 16:00:00,408.0
2021-02-20 15:59:00,409.0
2021-02-20 15:58:00,409.0
2021-02-20 15:57:00,408.0
2021-02-20 15:56:00,408.0
2021-02-20 15:55:00,408.0
2021-02-20 15:54:00,408.0
2021-02-20 15:53:00,408.0
2021-02-20 15:52:00,409.0
2021-02-20 15:51:00,408.0
2021-02-20 15:50:00,408.0
2021-02-20 15:49:00,408.0
2021-02-20 15:48:00,408.0
2021-02-20 15:47:00,408.0
2021-02-20 15:46:00,409.0
2021-02-20 15:45:00,409.0
2021-02-20 15:44:00,409.0
2021-02-20 15:43:00,409.0
2021-02-20 15:42:00,409.0
2021-02-20 15:41:00,408.0
2021-02-20 15:40:00,409.0
2021-02-20 15:39:00,409.0
2021-02-20 15:38:00,409.0
2021-02-20 15:37:00,409.0
2021-02-20 15:36:00,409.0
2021-02-20 15:35:00,409.0
2021-02-20 15:34:00,409.0
2021-02-20 15:33:00,409.0
2021-02-20 15:32:00,409.0
2021-02-20 15:31:00,409.0
2021-02-20 15:30:00,409.0
2021-02-20 15:29:00,409.0
2021-02-20 15:28:00,409.0
2021-02-20 15:27:00,409.0
2021-02-20 15:26:00,409.0
2021-02-20 15:25:00,409.0
2021-02-20 15:24:00,409.0
2021-02-20 15:23:00,409.0
2021-02-20 15:22:00,409.0
2021-02-20 15:21:00,409.0
2021-02-20 15:20:00,409.0
2021-02-20 15:19:00,409.0
2021-02-20 15:18:00,409.0
2021-02-20 15:17:00,409.0
2021-02-20 15:16:00,409.0
2021-02-20 15:15:00,409.0
2021-02-20 15:14:00,409.0
2021-02-20 15:13:00,409.0
2021-02-20 15:12:00,409.0
2021-02-20 15:11:00,408.0
2021-02-20 15:10:00,409.0
2021-02-20 15:09:00,409.0
2021-02-20 15:08:00,409.0
2021-02-20 15:07:00,408.0
2021-02-20 15:06:00,408.0
2021-02-20 15:05:00,408.0
2021-02-20 15:04:00,409.0
2021-02-20 15:03:00,408.0
2021-02-20 15:02:00,409.0
2021-02-20 15:01:00,409.0
2021-02-20 15:00:00,409.0
