,V1/V12_Voltage_0-Vmax
2021-02-17 14:00:00,402.0
2021-02-17 13:59:00,402.0
2021-02-17 13:58:00,401.0
2021-02-17 13:57:00,402.0
2021-02-17 13:56:00,402.0
2021-02-17 13:55:00,402.0
2021-02-17 13:54:00,402.0
2021-02-17 13:53:00,402.0
2021-02-17 13:52:00,402.0
2021-02-17 13:51:00,402.0
2021-02-17 13:50:00,402.0
2021-02-17 13:49:00,401.0
2021-02-17 13:48:00,401.0
2021-02-17 13:47:00,401.0
2021-02-17 13:46:00,402.0
2021-02-17 13:45:00,402.0
2021-02-17 13:44:00,402.0
2021-02-17 13:43:00,402.0
2021-02-17 13:42:00,402.0
2021-02-17 13:41:00,402.0
2021-02-17 13:40:00,402.0
2021-02-17 13:39:00,402.0
2021-02-17 13:38:00,402.0
2021-02-17 13:37:00,401.0
2021-02-17 13:36:00,401.0
2021-02-17 13:35:00,401.0
2021-02-17 13:34:00,402.0
2021-02-17 13:33:00,402.0
2021-02-17 13:32:00,403.0
2021-02-17 13:31:00,402.0
2021-02-17 13:30:00,402.0
2021-02-17 13:29:00,402.0
2021-02-17 13:28:00,402.0
2021-02-17 13:27:00,402.0
2021-02-17 13:26:00,402.0
2021-02-17 13:25:00,402.0
2021-02-17 13:24:00,402.0
2021-02-17 13:23:00,402.0
2021-02-17 13:22:00,402.0
2021-02-17 13:21:00,402.0
2021-02-17 13:20:00,403.0
2021-02-17 13:19:00,402.0
2021-02-17 13:18:00,402.0
2021-02-17 13:17:00,402.0
2021-02-17 13:16:00,401.0
2021-02-17 13:15:00,401.0
2021-02-17 13:14:00,401.0
2021-02-17 13:13:00,402.0
2021-02-17 13:12:00,403.0
2021-02-17 13:11:00,402.0
2021-02-17 13:10:00,403.0
2021-02-17 13:09:00,402.0
2021-02-17 13:08:00,403.0
2021-02-17 13:07:00,403.0
2021-02-17 13:06:00,403.0
2021-02-17 13:05:00,403.0
2021-02-17 13:04:00,403.0
2021-02-17 13:03:00,403.0
2021-02-17 13:02:00,403.0
2021-02-17 13:01:00,403.0
2021-02-17 13:00:00,403.0
