,V1/V12_Voltage_0-Vmax
2021-02-22 08:00:00,403.0
2021-02-22 07:59:00,403.0
2021-02-22 07:58:00,404.0
2021-02-22 07:57:00,404.0
2021-02-22 07:56:00,404.0
2021-02-22 07:55:00,404.0
2021-02-22 07:54:00,404.0
2021-02-22 07:53:00,403.0
2021-02-22 07:52:00,403.0
2021-02-22 07:51:00,403.0
2021-02-22 07:50:00,402.0
2021-02-22 07:49:00,403.0
2021-02-22 07:48:00,403.0
2021-02-22 07:47:00,403.0
2021-02-22 07:46:00,403.0
2021-02-22 07:45:00,403.0
2021-02-22 07:44:00,403.0
2021-02-22 07:43:00,402.0
2021-02-22 07:42:00,402.0
2021-02-22 07:41:00,402.0
2021-02-22 07:40:00,402.0
2021-02-22 07:39:00,402.0
2021-02-22 07:38:00,402.0
2021-02-22 07:37:00,403.0
2021-02-22 07:36:00,403.0
2021-02-22 07:35:00,403.0
2021-02-22 07:34:00,403.0
2021-02-22 07:33:00,403.0
2021-02-22 07:32:00,403.0
2021-02-22 07:31:00,403.0
2021-02-22 07:30:00,403.0
2021-02-22 07:29:00,402.0
2021-02-22 07:28:00,403.0
2021-02-22 07:27:00,403.0
2021-02-22 07:26:00,403.0
2021-02-22 07:25:00,404.0
2021-02-22 07:24:00,404.0
2021-02-22 07:23:00,403.0
2021-02-22 07:22:00,403.0
2021-02-22 07:21:00,403.0
2021-02-22 07:20:00,403.0
2021-02-22 07:19:00,402.0
2021-02-22 07:18:00,402.0
2021-02-22 07:17:00,403.0
2021-02-22 07:16:00,402.0
2021-02-22 07:15:00,402.0
2021-02-22 07:14:00,402.0
2021-02-22 07:13:00,402.0
2021-02-22 07:12:00,403.0
2021-02-22 07:11:00,403.0
2021-02-22 07:10:00,404.0
2021-02-22 07:09:00,404.0
2021-02-22 07:08:00,405.0
2021-02-22 07:07:00,405.0
2021-02-22 07:06:00,404.0
2021-02-22 07:05:00,404.0
2021-02-22 07:04:00,404.0
2021-02-22 07:03:00,405.0
2021-02-22 07:02:00,405.0
2021-02-22 07:01:00,405.0
2021-02-22 07:00:00,405.0
